排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
699,绿色电力,0.0,0.0,103,0.0,-0.47,45,27,31,⭐,auto
700,商用车,0.0,0.0,11,0.0,0.26,6,3,2,⭐,auto
701,游戏Ⅲ,0.0,0.0,26,0.0,0.1,11,10,5,⭐,auto
702,游戏Ⅱ,0.0,0.0,26,0.0,0.1,11,10,5,⭐,auto
703,商用载货车,0.0,0.0,5,0.0,0.31,2,1,2,⭐,auto
704,其他医疗服务,0.0,0.0,4,0.0,0.32,2,0,2,⭐,auto
705,医美耗材,0.0,0.0,2,0.0,-1.03,0,1,1,⭐,auto
706,宠物食品,0.0,0.0,3,0.0,0.12,1,0,2,⭐,auto
707,租赁,0.0,0.0,3,0.0,0.2,2,1,0,⭐,auto
708,视频媒体,0.0,0.0,1,0.0,0.82,1,0,0,⭐,auto
709,玻璃玻纤,0.0,0.0,15,0.0,0.54,9,3,3,⭐,auto
710,商用载客车,0.0,0.0,6,0.0,0.22,4,2,0,⭐,auto
711,长材,0.0,0.0,4,0.0,-0.16,1,1,2,⭐,auto
712,橡胶助剂,0.0,0.0,2,0.0,-1.02,1,1,0,⭐,auto
713,风力发电,0.0,0.0,17,0.0,0.76,10,4,3,⭐,auto
714,通信线缆及配套,0.0,0.0,11,0.0,1.25,9,0,2,⭐,auto
715,酒店,0.0,0.0,5,0.0,0.41,3,2,0,⭐,auto
716,钾肥,0.0,0.0,4,0.0,0.1,2,0,2,⭐,auto
717,火力发电,0.0,0.0,32,0.0,0.66,13,8,11,⭐,auto
718,氮肥,0.0,0.0,6,0.0,-1.17,1,4,1,⭐,auto
719,其他饰品,0.0,0.0,2,0.0,-2.69,0,2,0,⭐,auto
720,光伏发电,0.0,0.0,15,0.0,-0.01,4,5,6,⭐,auto
721,餐饮,0.0,0.0,4,0.0,-0.22,0,2,2,⭐,auto
722,玻纤制造,0.0,0.0,8,0.0,0.35,3,2,3,⭐,auto
723,公用事业,0.0,0.0,101,0.0,0.22,39,32,30,⭐,auto
724,蓄电池及其他电池,0.0,0.0,8,0.0,-3.09,2,5,1,⭐,auto
725,酒店餐饮,0.0,0.0,9,0.0,0.13,3,4,2,⭐,auto
726,有色金属,0.0,0.0,137,0.0,-0.83,76,34,27,⭐,auto
727,工业金属,0.0,0.0,55,0.0,0.2,26,13,16,⭐,auto
728,贵金属,0.0,0.0,13,0.0,0.17,6,4,3,⭐,auto
729,能源金属,0.0,0.0,12,0.0,2.04,7,3,2,⭐,auto
730,光模块,0.0,0.0,94,0.0,0.34,43,24,27,⭐,auto
731,其他金属新材料,0.0,0.0,18,0.0,-4.98,10,7,1,⭐,auto
