排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
647,商用载客车,9473185.0,1000911,5,1894637.0,-0.26,1,3,1,⭐
648,耐火材料,9296357.0,1864089,5,1859271.4,-0.15,1,2,2,⭐
649,物业管理,8601541.719999999,3381912,7,1228791.674285714,0.02,3,4,0,⭐
650,教育出版,8480871.0,961200,10,848087.1,-0.14,3,7,0,⭐
651,玻璃制造,8372403.0,1478800,7,1196057.5714285714,-0.78,0,5,2,⭐
652,农用机械,8121320.0,862200,8,1015165.0,-0.35,1,6,1,⭐
653,线下药店,8099961.0,467163,8,1012495.125,-0.35,3,5,0,⭐
654,举牌,8094089.6,744210,4,2023522.4,-0.27,1,3,0,⭐
655,工程机械器件,7974367.0,124600,9,886040.7777777778,-0.04,5,4,0,⭐
656,粮食种植,7933415.0,669900,2,3966707.5,-1.14,0,2,0,⭐
657,广告媒体,7927266.0,1253000,3,2642422.0,-0.27,0,2,1,⭐
658,快递,7730802.0,372800,4,1932700.5,-0.28,1,3,0,⭐
659,跨境物流,7476826.0,908000,12,623068.8333333334,-0.11,5,6,1,⭐
660,个护用品,7066467.0,509600,13,543574.3846153846,-0.14,3,7,3,⭐
661,彩电,6821553.0,596100,4,1705388.25,0.4,3,1,0,⭐
662,冰洗,6683557.0,465000,6,1113926.1666666667,-0.49,0,6,0,⭐
663,化学工程,6526505.0,804600,6,1087750.8333333333,-1.47,0,6,0,⭐
664,水泥制品,6429026.0,969400,9,714336.2222222222,0.17,5,4,0,⭐
665,炭黑,6378088.0,725900,6,1063014.6666666667,-0.16,2,2,2,⭐
666,综合包装,6264768.0,1454200,5,1252953.6,-0.86,1,3,1,⭐
667,诊断服务,6192424.0,444900,5,1238484.8,-0.12,1,3,1,⭐
668,瓷砖地板,6176154.0,448600,12,514679.5,0.16,5,6,1,⭐
669,燃料电池,5995337.0,238478,1,5995337.0,5.23,1,0,0,⭐
670,人工景区,5942219.0,532400,5,1188443.8,-0.2,2,3,0,⭐
671,冶钢辅料,5648847.0,1205300,3,1882949.0,0.2,1,1,1,⭐
672,涤纶,5437809.0,577684,9,604201.0,-0.27,4,5,0,⭐
673,渔业,5415598.34,1539894,6,902599.7233333333,0.44,2,2,2,⭐
674,防水材料,5329887.0,400800,3,1776629.0,-0.11,2,1,0,⭐
675,肉鸡养殖,5041165.1,391239,8,630145.6375,-0.23,1,6,1,⭐
676,国际工程,4991376.0,489000,4,1247844.0,-0.36,0,4,0,⭐
677,超市,4868478.0,863700,7,695496.8571428572,-0.22,0,5,2,⭐
678,生活用纸,4835915.0,296100,9,537323.8888888889,0.08,2,4,3,⭐
679,水产养殖,4824738.34,1480694,4,1206184.585,0.81,2,0,2,⭐
680,其他医疗服务,4819745.0,364280,4,1204936.25,-0.27,2,2,0,⭐
681,动物保健Ⅱ,4793714.0,484732,10,479371.4,-0.3,3,6,1,⭐
682,胶黏剂及胶带,4682818.0,200400,5,936563.6,0.33,2,2,1,⭐
683,医疗美容,4582131.5,135268,3,1527377.1666666667,-1.42,0,3,0,⭐
684,期货,4540035.0,401300,4,1135008.75,0.29,3,0,1,⭐
685,保健品,4470998.68,424678,7,638714.0971428572,0.61,5,2,0,⭐
686,医美耗材,4421043.3,87038,2,2210521.65,-1.83,0,2,0,⭐
687,焦炭Ⅲ,4177467.0,995700,7,596781.0,0.2,4,1,2,⭐
688,焦炭Ⅱ,4177467.0,995700,7,596781.0,0.2,4,1,2,⭐
689,公交,4083372.0,692600,6,680562.0,-0.01,2,3,1,⭐
690,其他农产品加工,4049101.0,317900,9,449900.1111111111,-0.1,1,5,2,⭐
691,院线,4022377.0,342300,4,1005594.25,-0.67,2,1,1,⭐
692,摩托车,4014167.0,209900,8,501770.875,-0.24,1,6,1,⭐
693,其他饰品,3916404.0,594600,2,1958202.0,2.5,1,0,1,⭐
694,餐饮,3621469.0,260800,4,905367.25,-0.92,0,2,2,⭐
695,宠物食品,3566506.0,86200,3,1188835.3333333333,-0.23,1,2,0,⭐
696,汽车服务,3552775.0,645700,8,444096.875,-0.05,2,2,3,⭐
697,文化用品,3492763.0,433300,5,698552.6,-0.05,3,2,0,⭐
698,房地产综合服务,3345672.0,733700,1,3345672.0,-0.87,0,1,0,⭐
699,锦纶,3302353.0,498700,5,660470.6,-0.06,1,1,3,⭐
700,其他橡胶制品,3287222.0,245200,9,365246.8888888889,0.06,5,4,0,⭐
701,厨卫电器,3230410.0,234000,9,358934.44444444444,0.07,4,2,3,⭐
702,其他家电Ⅱ,3152092.0,412900,3,1050697.3333333333,-0.29,1,2,0,⭐
703,其他家电Ⅲ,3152092.0,412900,3,1050697.3333333333,-0.29,1,2,0,⭐
704,综合电商,2886486.0,1076900,3,962162.0,0.21,2,1,0,⭐
705,水产饲料,2741731.0,186500,4,685432.75,-0.27,0,4,0,⭐
706,印染,2667089.0,312600,4,666772.25,-0.18,2,2,0,⭐
707,血液制品,2637106.0,260900,6,439517.6666666667,-0.15,2,4,0,⭐
708,汽车综合服务,2550015.0,312000,4,637503.75,-0.22,1,2,1,⭐
709,洗护用品,2230552.0,213500,4,557638.0,-0.64,1,3,0,⭐
710,长材,2213315.0,993100,3,737771.6666666666,-1.13,0,2,1,⭐
711,超跌股,1941063.0,399300,2,970531.5,-3.47,0,2,0,⭐
712,租赁,1903046.0,325700,3,634348.6666666666,-0.13,1,1,1,⭐
713,会展服务,1620153.0,147500,3,540051.0,-0.1,1,2,0,⭐
714,火电设备,1560709.0,133000,3,520236.3333333333,-0.3,0,3,0,⭐
715,化妆品制造及其他,1512988.0,130600,6,252164.66666666666,0.09,4,2,0,⭐
716,其他能源发电,1277846.0,231400,2,638923.0,0.74,2,0,0,⭐
717,学历教育,1014720.0,138500,2,507360.0,-0.06,0,1,1,⭐
718,汽车经销商,1002760.0,333700,4,250690.0,0.18,1,0,2,⭐
719,其他数字媒体,976274.0,98600,2,488137.0,-0.07,0,1,1,⭐
720,氨纶,907902.0,78200,1,907902.0,0.0,0,0,1,⭐
721,农业综合Ⅱ,818649.0,162500,2,409324.5,-0.38,0,2,0,⭐
722,个护小家电,812449.0,29395,3,270816.3333333333,-0.3,0,2,1,⭐
723,人力资源服务,807075.0,85200,3,269025.0,-0.29,0,3,0,⭐
724,其他养殖,734418.0,322300,2,367209.0,-0.06,1,1,0,⭐
725,辅料,726892.0,68600,3,242297.33333333334,0.53,2,0,1,⭐
726,视频媒体,709743.0,35900,1,709743.0,-0.25,0,1,0,⭐
727,纺织鞋类制造,657040.0,17200,1,657040.0,0.13,1,0,0,⭐
728,其他专业服务,608231.0,15000,3,202743.66666666666,-0.12,1,2,0,⭐
729,海洋捕捞,590860.0,59200,2,295430.0,-0.3,0,2,0,⭐
730,卫浴电器,577718.0,65700,3,192572.66666666666,0.19,2,0,1,⭐
731,教育运营及其他,353612.0,69200,2,176806.0,0.0,0,0,1,⭐
732,涂料,264740.0,6200,1,264740.0,-0.81,0,1,0,⭐
