排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
603,熔盐储能,12981829.0,887000,10,1298182.9,-0.31,2,6,2,⭐,auto
604,铁路运输,12882250.0,1968300,7,1840321.4285714286,-0.08,1,2,4,⭐,auto
605,工程机械器件,12595173.0,208100,9,1399463.6666666667,-0.42,1,6,2,⭐,auto
606,其他石化,12553338.0,1464600,14,896667.0,0.26,8,5,1,⭐,auto
607,可燃冰,12460391.0,1474900,9,1384487.888888889,0.08,4,3,2,⭐,auto
608,照明设备Ⅲ,12376105.0,1586300,12,1031342.0833333334,-0.14,5,7,0,⭐,auto
609,照明设备Ⅱ,12376105.0,1586300,12,1031342.0833333334,-0.14,5,7,0,⭐,auto
610,鸡肉概念,12358914.0,1106500,20,617945.7,0.04,7,8,5,⭐,auto
611,旅游及景区,11972457.32,1222044,24,498852.38833333337,-0.06,6,10,8,⭐,auto
612,港口,11675904.0,1985215,16,729744.0,-0.05,3,7,6,⭐,auto
613,零食,11416792.0,649900,11,1037890.1818181818,-0.19,2,6,3,⭐,auto
614,肝素概念,11220760.32,710443,13,863135.4092307693,0.17,6,2,5,⭐,auto
615,粘胶,11166062.0,2035500,3,3722020.6666666665,-2.3,0,3,0,⭐,auto
616,水产概念,11118935.0,1350300,16,694933.4375,0.06,6,3,7,⭐,auto
617,清洁小家电,11102634.0,261054,8,1387829.25,-0.03,4,3,1,⭐,auto
618,图片媒体,11082906.0,477300,1,11082906.0,0.43,1,0,0,⭐,auto
619,水泥制造,11038851.0,1193800,14,788489.3571428572,-0.64,0,10,4,⭐,auto
620,低碳冶金,11000619.0,2761500,8,1375077.375,-0.5,0,7,1,⭐,auto
621,乳品,10870181.0,904600,18,603898.9444444445,0.1,9,6,3,⭐,auto
622,铁矿石,10657448.0,347600,5,2131489.6,-0.28,1,4,0,⭐,auto
623,预加工食品,10446737.6,546210,10,1044673.76,0.17,2,6,2,⭐,auto
624,瓷砖地板,10201982.0,617700,12,850165.1666666666,0.32,6,6,0,⭐,auto
625,毛发医疗,10179643.8,1487581,18,565535.7666666667,0.04,7,8,3,⭐,auto
626,综合乘用车,10134732.0,1002640,5,2026946.4,-0.07,2,3,0,⭐,auto
627,房地产服务,10080852.0,4119800,11,916441.0909090909,-0.37,4,5,2,⭐,auto
628,旅游零售Ⅲ,9751970.0,249400,2,4875985.0,-0.25,0,2,0,⭐,auto
629,旅游零售Ⅱ,9751970.0,249400,2,4875985.0,-0.25,0,2,0,⭐,auto
630,供销社概念,9744517.0,1617200,14,696036.9285714285,-0.13,5,6,3,⭐,auto
631,厨卫电器,9575167.0,413300,9,1063907.4444444445,0.04,2,5,2,⭐,auto
632,复合肥,9511973.0,1372600,9,1056885.888888889,-0.0,4,3,2,⭐,auto
633,啤酒,9497559.0,578200,7,1356794.142857143,-0.38,2,5,0,⭐,auto
634,化妆品,9382688.0,681900,14,670192.0,-0.01,5,8,1,⭐,auto
635,冰洗,9034612.0,1795600,7,1290658.857142857,-0.19,1,3,3,⭐,auto
636,饲料,8943549.0,876800,16,558971.8125,-0.1,4,6,6,⭐,auto
637,化学工程,8936755.0,1030200,6,1489459.1666666667,-0.0,2,3,1,⭐,auto
638,电信运营商,8722832.0,1438800,3,2907610.6666666665,-0.2,0,2,1,⭐,auto
639,其他种植业,8513166.0,1257000,5,1702633.2,-0.05,2,2,1,⭐,auto
640,其他农产品加工,8370981.0,685400,10,837098.1,0.13,3,4,3,⭐,auto
641,超跌股,8176084.0,3296500,6,1362680.6666666667,-0.63,3,2,1,⭐,auto
642,其他饰品,7545313.0,1156600,2,3772656.5,0.34,2,0,0,⭐,auto
643,个护用品,7025511.3,518105,13,540423.9461538461,-0.08,4,7,2,⭐,auto
644,印刷包装机械,6986719.0,508100,10,698671.9,-0.15,2,4,4,⭐,auto
645,原材料供应链服务,6732243.0,819300,12,561020.25,-0.45,3,8,1,⭐,auto
646,物业管理,6693655.0,3051700,7,956236.4285714285,-0.48,3,3,1,⭐,auto
647,焦炭Ⅱ,6675660.0,1650300,7,953665.7142857143,-0.11,3,2,2,⭐,auto
648,焦炭Ⅲ,6675660.0,1650300,7,953665.7142857143,-0.11,3,2,2,⭐,auto
649,快递,6634125.84,364724,4,1658531.46,-0.41,0,4,0,⭐,auto
650,其他黑色家电,6460663.0,554189,6,1076777.1666666667,-0.14,1,3,2,⭐,auto
651,其他医疗服务,6313989.0,449434,4,1578497.25,0.5,2,2,0,⭐,auto
652,耐火材料,6071902.0,911587,5,1214380.4,-0.85,1,4,0,⭐,auto
653,自然景区,5972686.0,434000,12,497723.8333333333,-0.04,4,6,2,⭐,auto
654,防水材料,5560248.0,501400,3,1853416.0,-0.24,1,2,0,⭐,auto
655,线下药店,5366909.0,316500,8,670863.625,0.03,3,3,2,⭐,auto
656,跨境物流,5169882.0,704100,12,430823.5,-0.13,3,8,1,⭐,auto
657,钛白粉,5168225.0,635500,6,861370.8333333334,-0.53,1,4,1,⭐,auto
658,高速公路,5154673.0,969300,20,257733.65,-0.04,4,7,9,⭐,auto
659,农商行Ⅲ,5078330.0,884100,10,507833.0,-0.0,3,2,5,⭐,auto
660,橡胶助剂,4860680.0,103800,2,2430340.0,-1.09,0,2,0,⭐,auto
661,广告媒体,4836798.0,765700,3,1612266.0,0.28,3,0,0,⭐,auto
662,其他橡胶制品,4756958.0,353700,9,528550.8888888889,-0.31,2,7,0,⭐,auto
663,品牌化妆品,4741837.0,322700,8,592729.625,0.02,2,5,1,⭐,auto
664,厨房小家电,4712741.0,353400,9,523637.8888888889,-0.21,1,7,1,⭐,auto
665,肉鸡养殖,4700385.0,333300,8,587548.125,0.1,3,2,3,⭐,auto
666,化妆品制造及其他,4640851.0,359200,6,773475.1666666666,-0.05,3,3,0,⭐,auto
667,生活用纸,4581445.0,232500,9,509049.44444444444,-0.03,3,4,2,⭐,auto
668,专业连锁Ⅱ,4505393.0,352900,7,643627.5714285715,-0.1,1,4,2,⭐,auto
669,专业连锁Ⅲ,4505393.0,352900,7,643627.5714285715,-0.1,1,4,2,⭐,auto
670,超市,4261287.0,796100,7,608755.2857142857,0.1,2,3,2,⭐,auto
671,教育出版,4228945.0,461800,10,422894.5,-0.13,1,7,2,⭐,auto
672,涤纶,4219320.0,518761,10,421932.0,-0.56,2,6,2,⭐,auto
673,商用载客车,4154245.0,377900,5,830849.0,-0.06,2,2,1,⭐,auto
674,其他运输设备,4148759.0,249744,8,518594.875,-0.54,5,1,2,⭐,auto
675,摩托车,4039288.0,217600,8,504911.0,-0.32,1,6,1,⭐,auto
676,印染,4013356.0,535000,4,1003339.0,0.02,2,2,0,⭐,auto
677,宠物食品,3987399.0,101300,3,1329133.0,-0.24,1,2,0,⭐,auto
678,院线,3901904.0,324000,4,975476.0,-0.15,1,3,0,⭐,auto
679,其他专业服务,3897339.0,68300,3,1299113.0,-0.37,2,1,0,⭐,auto
680,租赁,3857237.0,713600,3,1285745.6666666667,-0.64,0,3,0,⭐,auto
681,冶钢辅料,3826931.0,878100,3,1275643.6666666667,-0.13,1,1,1,⭐,auto
682,水泥制品,3765022.0,582500,9,418335.77777777775,-0.05,2,4,3,⭐,auto
683,信托,3750586.0,1019800,3,1250195.3333333333,-0.22,0,2,1,⭐,auto
684,炭黑,3626852.0,419900,6,604475.3333333334,-0.36,0,5,1,⭐,auto
685,火电设备,3451160.0,721100,4,862790.0,0.35,3,0,1,⭐,auto
686,综合包装,3427777.0,506500,5,685555.4,0.18,3,2,0,⭐,auto
687,粮油加工,3312938.0,257500,7,473276.85714285716,0.22,5,1,1,⭐,auto
688,粮食种植,2955403.0,219100,2,1477701.5,0.07,1,1,0,⭐,auto
689,血液制品,2949142.2,284920,6,491523.7,0.12,3,2,1,⭐,auto
690,酒店餐饮,2888318.0,275200,9,320924.22222222225,0.03,4,0,5,⭐,auto
691,农用机械,2846106.2,303884,8,355763.275,0.31,6,1,1,⭐,auto
692,托育服务,2619991.0,292800,7,374284.4285714286,0.11,4,2,1,⭐,auto
693,其他能源发电,2595845.0,546900,2,1297922.5,-0.34,0,1,1,⭐,auto
694,胶黏剂及胶带,2546804.0,119800,5,509360.8,-0.21,1,4,0,⭐,auto
695,洗护用品,2444066.3,285605,4,611016.575,-0.19,1,3,0,⭐,auto
696,动物保健Ⅱ,2372222.0,250168,10,237222.2,-0.09,2,5,3,⭐,auto
697,酒店,2297821.0,144700,5,459564.2,0.02,2,0,3,⭐,auto
698,汽车服务,2152969.0,348200,8,269121.125,0.1,5,1,2,⭐,auto
699,锦纶,2054756.0,307000,5,410951.2,0.41,2,2,1,⭐,auto
700,人力资源服务,2033876.0,256100,3,677958.6666666666,0.07,2,0,1,⭐,auto
701,氨纶,2032072.0,183400,1,2032072.0,0.0,0,0,1,⭐,auto
702,其他数字媒体,1890221.0,177500,2,945110.5,-0.01,0,1,1,⭐,auto
703,人工景区,1711923.32,153344,5,342384.664,-0.13,0,2,3,⭐,auto
704,渔业,1699039.0,356700,6,283173.1666666667,0.15,2,0,4,⭐,auto
705,期货,1623756.0,90700,4,405939.0,-0.49,0,3,1,⭐,auto
706,综合电商,1546449.0,824000,3,515483.0,-0.3,0,2,1,⭐,auto
707,汽车综合服务,1542803.0,220600,4,385700.75,0.17,3,0,1,⭐,auto
708,公交,1467185.0,160100,6,244530.83333333334,-0.14,1,2,3,⭐,auto
709,视频媒体,1419156.0,71100,1,1419156.0,-0.55,0,1,0,⭐,auto
710,文化用品,1340348.0,116900,5,268069.6,-0.2,1,4,0,⭐,auto
711,水产养殖,1284971.0,313100,4,321242.75,0.2,1,0,3,⭐,auto
712,水产饲料,1278742.0,120300,4,319685.5,-0.14,0,1,3,⭐,auto
713,其他家电Ⅲ,1271125.0,173100,3,423708.3333333333,-0.18,0,2,1,⭐,auto
714,其他家电Ⅱ,1271125.0,173100,3,423708.3333333333,-0.18,0,2,1,⭐,auto
715,举牌,1244118.0,148200,4,311029.5,-0.13,0,2,2,⭐,auto
716,医疗美容,1183214.28,36539,3,394404.76,-0.42,0,3,0,⭐,auto
717,其他养殖,1142090.0,353100,3,380696.6666666667,-1.77,1,2,0,⭐,auto
718,医美耗材,1113108.48,15359,2,556554.24,-0.33,0,2,0,⭐,auto
719,卫浴电器,1003973.0,107500,3,334657.6666666667,-0.16,0,2,1,⭐,auto
720,会展服务,865316.0,80900,3,288438.6666666667,0.14,2,1,0,⭐,auto
721,学历教育,733248.0,93700,2,366624.0,-0.09,0,1,1,⭐,auto
722,农业综合Ⅱ,719328.0,144200,2,359664.0,0.08,1,0,1,⭐,auto
723,燃料电池,653496.0,25019,1,653496.0,0.89,1,0,0,⭐,auto
724,长材,652322.0,234400,3,217440.66666666666,0.23,2,0,1,⭐,auto
725,汽车经销商,610166.0,127600,4,152541.5,0.03,2,1,1,⭐,auto
726,个护小家电,596811.0,19500,3,198937.0,0.0,0,0,3,⭐,auto
727,餐饮,590497.0,130500,4,147624.25,0.04,2,0,2,⭐,auto
728,涂料,499567.0,58000,2,249783.5,-2.75,0,2,0,⭐,auto
729,辅料,488312.0,52100,3,162770.66666666666,0.2,2,0,1,⭐,auto
730,海洋捕捞,414068.0,43600,2,207034.0,0.05,1,0,1,⭐,auto
731,纺织鞋类制造,201983.0,5300,1,201983.0,0.13,1,0,0,⭐,auto
732,房地产综合服务,92856.0,21200,1,92856.0,0.23,1,0,0,⭐,auto
