排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
610,肝素概念,20596266.0,1759200,13,1584328.1538461538,0.21,5,2,6,⭐,auto
611,厨房小家电,20558816.0,1456900,9,2284312.888888889,-0.05,5,3,1,⭐,auto
612,化妆品,20298692.5,854730,14,1449906.607142857,-0.16,6,6,1,⭐,auto
613,退税商店,20109600.0,1975700,12,1675800.0,0.41,8,3,1,⭐,auto
614,照明设备Ⅲ,19752468.0,4074600,12,1646039.0,0.28,9,1,2,⭐,auto
615,照明设备Ⅱ,19752468.0,4074600,12,1646039.0,0.28,9,1,2,⭐,auto
616,饲料,19465957.0,2624900,16,1216622.3125,-0.02,6,7,3,⭐,auto
617,重组蛋白,19243035.0,684763,16,1202689.6875,-0.16,7,8,1,⭐,auto
618,水产概念,19031643.0,1986000,16,1189477.6875,0.03,4,8,4,⭐,auto
619,其他种植业,18971140.0,2973400,5,3794228.0,0.65,3,1,1,⭐,auto
620,彩电,18393478.0,1647000,4,4598369.5,0.58,2,2,0,⭐,auto
621,同步磁阻电机,17902969.0,974728,7,2557567.0,0.35,6,1,0,⭐,auto
622,硅料硅片,17418199.0,1923154,5,3483639.8,1.37,5,0,0,⭐,auto
623,物业管理,17180704.0,6693700,7,2454386.285714286,0.12,3,2,2,⭐,auto
624,品牌化妆品,17069972.0,583700,8,2133746.5,-0.31,2,5,1,⭐,auto
625,可燃冰,17062475.0,2247140,9,1895830.5555555555,-0.09,4,5,0,⭐,auto
626,多业态零售,16979184.0,2257800,15,1131945.6,-0.14,7,5,3,⭐,auto
627,铁矿石,16279675.0,526300,5,3255935.0,0.73,5,0,0,⭐,auto
628,橡胶助剂,16073659.0,335100,2,8036829.5,0.98,2,0,0,⭐,auto
629,贸易Ⅲ,15807764.0,1984400,15,1053850.9333333333,0.42,12,2,1,⭐,auto
630,焦煤,15374121.0,1956400,10,1537412.1,0.01,4,3,3,⭐,auto
631,瓷砖地板,15158050.379999999,746166,12,1263170.865,0.18,6,2,4,⭐,auto
632,原材料供应链服务,14690855.0,1876980,12,1224237.9166666667,-0.04,7,4,1,⭐,auto
633,自然景区,14640782.0,1137200,12,1220065.1666666667,-0.42,2,10,0,⭐,auto
634,林业Ⅲ,14601674.0,1336600,4,3650418.5,-0.15,0,2,2,⭐,auto
635,林业Ⅱ,14601674.0,1336600,4,3650418.5,-0.15,0,2,2,⭐,auto
636,医药流通,14135743.82,1515042,21,673130.6580952381,0.15,11,7,3,⭐,auto
637,电信运营商,14089143.0,1871009,3,4696381.0,0.07,1,1,1,⭐,auto
638,SPD概念,13879406.82,1025762,13,1067646.6784615384,0.21,8,4,1,⭐,auto
639,农商行Ⅲ,13448809.0,2711160,10,1344880.9,0.07,4,2,4,⭐,auto
640,铁路运输,13312657.0,2695700,7,1901808.142857143,-0.01,4,2,1,⭐,auto
641,棉纺,12777477.0,1318600,8,1597184.625,0.77,7,1,0,⭐,auto
642,综合乘用车,11378701.0,1073200,5,2275740.2,0.07,3,1,1,⭐,auto
643,清洁小家电,11358407.0,307805,8,1419800.875,-0.46,6,2,0,⭐,auto
644,跨境物流,11038649.0,1439616,12,919887.4166666666,0.18,7,3,2,⭐,auto
645,摩托车,10913407.6,491480,8,1364175.95,0.85,8,0,0,⭐,auto
646,定制家居,10499002.0,933900,14,749928.7142857143,0.14,7,4,3,⭐,auto
647,快递,10436148.0,497300,4,2609037.0,-0.04,1,1,2,⭐,auto
648,大气治理,10179986.0,626200,6,1696664.3333333333,0.43,4,2,0,⭐,auto
649,高速公路,10047670.0,1927200,20,502383.5,0.01,9,8,3,⭐,auto
650,培训教育,9942565.0,1836300,11,903869.5454545454,0.73,5,1,5,⭐,auto
651,印刷包装机械,9690104.0,602409,10,969010.4,0.51,8,2,0,⭐,auto
652,个护用品,9585807.0,544600,13,737369.7692307692,0.43,8,1,4,⭐,auto
653,线下药店,9098628.0,482040,8,1137328.5,0.1,3,3,2,⭐,auto
654,金融信息服务,9036194.0,564800,3,3012064.6666666665,0.77,3,0,0,⭐,auto
655,广告媒体,8975417.0,1430700,3,2991805.6666666665,0.81,2,0,1,⭐,auto
656,其他运输设备,8878103.0,439407,8,1109762.875,-0.13,6,2,0,⭐,auto
657,专业连锁Ⅱ,8671443.0,703500,7,1238777.5714285714,0.15,4,3,0,⭐,auto
658,专业连锁Ⅲ,8671443.0,703500,7,1238777.5714285714,0.15,4,3,0,⭐,auto
659,冶钢辅料,7899972.0,1738500,3,2633324.0,0.9,2,0,1,⭐,auto
660,托育服务,7845676.0,764600,7,1120810.857142857,0.38,5,1,1,⭐,auto
661,粮油加工,7813825.0,604600,7,1116260.7142857143,0.47,6,1,0,⭐,auto
662,燃料电池,7798953.0,307651,1,7798953.0,-3.06,0,1,0,⭐,auto
663,生活用纸,7545601.0,336900,9,838400.1111111111,0.5,5,1,3,⭐,auto
664,超市,7428306.0,1427300,7,1061186.5714285714,-0.16,2,2,3,⭐,auto
665,钛白粉,7345527.0,1035100,6,1224254.5,0.22,3,2,1,⭐,auto
666,其他橡胶制品,7335693.0,603100,9,815077.0,0.22,5,2,2,⭐,auto
667,肉鸡养殖,6947122.0,528900,8,868390.25,0.46,5,2,1,⭐,auto
668,农用机械,6866178.0,872900,8,858272.25,0.11,4,2,2,⭐,auto
669,耐火材料,6520656.0,1115754,5,1304131.2,0.41,3,1,1,⭐,auto
670,文化用品,6516499.0,653400,5,1303299.8,0.87,4,0,1,⭐,auto
671,其他黑色家电,6215920.65,543521,6,1035986.775,0.36,4,2,0,⭐,auto
672,粮食种植,5999022.0,459700,2,2999511.0,-0.03,0,1,1,⭐,auto
673,诊断服务,5986014.0,317500,5,1197202.8,0.32,3,1,1,⭐,auto
674,酒店餐饮,5917277.0,430300,9,657475.2222222222,0.03,4,4,1,⭐,auto
675,教育出版,5721680.0,621800,10,572168.0,0.26,7,1,2,⭐,auto
676,商用载客车,5680873.0,447900,5,1136174.6,0.39,4,1,0,⭐,auto
677,水泥制品,5577037.0,846600,9,619670.7777777778,0.25,6,2,1,⭐,auto
678,印染,5373942.0,855900,4,1343485.5,-0.17,2,1,1,⭐,auto
679,玻璃制造,5219062.0,1007200,7,745580.2857142857,0.22,5,1,1,⭐,auto
680,炭黑,5148992.0,546500,6,858165.3333333334,0.57,5,0,1,⭐,auto
681,租赁,5082435.0,880600,3,1694145.0,0.26,2,1,0,⭐,auto
682,粘胶,4967761.0,830500,2,2483880.5,1.02,2,0,0,⭐,auto
683,举牌,4951518.0,478600,4,1237879.5,0.31,2,2,0,⭐,auto
684,渔业,4915900.0,1232800,6,819316.6666666666,0.47,3,2,1,⭐,auto
685,酒店,4687662.0,295000,5,937532.4,-0.04,2,3,0,⭐,auto
686,医疗美容,4632727.0,119621,3,1544242.3333333333,0.0,1,2,0,⭐,auto
687,医美耗材,4562167.0,98621,2,2281083.5,-0.45,0,2,0,⭐,auto
688,动物保健Ⅱ,4552160.0,379641,10,455216.0,0.7,9,1,0,⭐,auto
689,焦炭Ⅲ,4448294.0,1071400,7,635470.5714285715,-0.13,0,3,4,⭐,auto
690,焦炭Ⅱ,4448294.0,1071400,7,635470.5714285715,-0.13,0,3,4,⭐,auto
691,厨卫电器,4447249.0,328900,9,494138.77777777775,0.21,6,1,2,⭐,auto
692,其他医疗服务,4372171.0,320900,4,1093042.75,0.67,4,0,0,⭐,auto
693,涤纶,4368985.5,511750,10,436898.55,-0.34,6,3,1,⭐,auto
694,胶黏剂及胶带,4339556.0,174226,5,867911.2,0.79,5,0,0,⭐,auto
695,防水材料,4220702.0,319600,3,1406900.6666666667,0.73,3,0,0,⭐,auto
696,期货,4027876.0,291500,4,1006969.0,0.34,3,1,0,⭐,auto
697,综合包装,4022336.0,627200,5,804467.2,0.11,3,2,0,⭐,auto
698,水产养殖,3948784.0,1138300,4,987196.0,0.42,2,1,1,⭐,auto
699,锦纶,3750203.0,543100,5,750040.6,0.21,4,1,0,⭐,auto
700,氨纶,3638340.0,306000,1,3638340.0,1.11,1,0,0,⭐,auto
701,农业综合Ⅱ,3404598.0,572600,2,1702299.0,0.22,1,0,1,⭐,auto
702,宠物食品,3373868.0,81400,3,1124622.6666666667,0.25,1,2,0,⭐,auto
703,其他能源发电,3353454.0,799800,2,1676727.0,0.25,1,1,0,⭐,auto
704,化妆品制造及其他,3228720.5,271030,6,538120.0833333334,0.09,4,1,0,⭐,auto
705,人工景区,3147268.0,340800,5,629453.6,-0.21,1,2,2,⭐,auto
706,公交,3145950.0,436100,6,524325.0,0.24,3,3,0,⭐,auto
707,汽车服务,3094561.0,522950,8,386820.125,0.38,6,1,1,⭐,auto
708,其他数字媒体,2636684.0,192300,2,1318342.0,0.0,0,0,2,⭐,auto
709,水产饲料,2623557.0,187100,4,655889.25,-0.07,2,2,0,⭐,auto
710,汽车综合服务,2428830.0,324250,4,607207.5,0.33,3,1,0,⭐,auto
711,血液制品,2357783.0,212400,6,392963.8333333333,0.14,4,1,1,⭐,auto
712,其他家电Ⅲ,2355721.0,247100,3,785240.3333333334,-0.16,0,1,2,⭐,auto
713,其他家电Ⅱ,2355721.0,247100,3,785240.3333333334,-0.16,0,1,2,⭐,auto
714,其他养殖,2317369.48,985762,2,1158684.74,0.18,1,0,1,⭐,auto
715,综合电商,2211005.0,528400,3,737001.6666666666,0.22,1,0,2,⭐,auto
716,洗护用品,2040206.0,207700,4,510051.5,0.26,3,0,1,⭐,auto
717,人力资源服务,1816737.0,123900,3,605579.0,0.15,1,0,2,⭐,auto
718,会展服务,1681676.0,149300,3,560558.6666666666,0.33,2,0,1,⭐,auto
719,视频媒体,1574232.0,80400,1,1574232.0,0.72,1,0,0,⭐,auto
720,个护小家电,1284751.0,45444,3,428250.3333333333,-0.05,1,2,0,⭐,auto
721,餐饮,1229615.0,135300,4,307403.75,0.11,2,1,1,⭐,auto
722,卫浴电器,1218028.0,130300,3,406009.3333333333,0.23,2,0,1,⭐,auto
723,学历教育,1010751.0,133600,2,505375.5,0.52,2,0,0,⭐,auto
724,涂料,993046.0,23300,1,993046.0,-0.12,0,1,0,⭐,auto
725,海洋捕捞,967116.0,94500,2,483558.0,0.56,1,1,0,⭐,auto
726,长材,941034.0,383400,3,313678.0,0.35,2,0,1,⭐,auto
727,辅料,911145.0,91200,3,303715.0,0.07,1,0,2,⭐,auto
728,汽车经销商,665731.0,198700,4,166432.75,0.43,3,0,1,⭐,auto
729,纺织鞋类制造,466040.0,12200,1,466040.0,0.18,1,0,0,⭐,auto
730,其他专业服务,396832.95999999996,15288,3,132277.65333333332,0.45,1,2,0,⭐,auto
731,房地产综合服务,343985.0,77300,1,343985.0,-0.45,0,1,0,⭐,auto
732,教育运营及其他,286340.0,55600,1,286340.0,0.39,1,0,0,⭐,auto
