排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
645,熔盐储能,6986526.0,671400,10,698652.6,-0.23,1,8,1,⭐
646,文化用品,6569933.0,343872,5,1313986.6,-0.57,2,3,0,⭐
647,租赁,6463830.0,1005000,3,2154610.0,-0.21,1,2,0,⭐
648,酒店,6443663.0,491200,5,1288732.6,-0.44,1,4,0,⭐
649,焦煤,6398553.0,1006338,10,639855.3,-0.04,3,5,2,⭐
650,宠物食品,6393420.0,149400,3,2131140.0,-0.05,1,1,1,⭐
651,原材料供应链服务,6119452.0,843100,12,509954.3333333333,-0.08,4,7,0,⭐
652,体育Ⅱ,5947652.0,512400,2,2973826.0,-0.53,0,2,0,⭐
653,商用载客车,5927501.0,426900,5,1185500.2,-0.45,0,4,1,⭐
654,专业连锁Ⅲ,5918845.0,524800,7,845549.2857142857,-0.33,0,5,2,⭐
655,专业连锁Ⅱ,5918845.0,524800,7,845549.2857142857,-0.33,0,5,2,⭐
656,多业态零售,5912610.0,977300,15,394174.0,-0.16,1,8,6,⭐
657,胶黏剂及胶带,5846600.0,181800,5,1169320.0,0.09,2,2,1,⭐
658,动物保健Ⅱ,5829096.0,381268,10,582909.6,-0.18,4,5,1,⭐
659,其他种植业,5734977.0,1138300,5,1146995.4,-0.18,1,3,1,⭐
660,房地产服务,5687021.0,1492400,11,517001.9090909091,0.15,6,3,2,⭐
661,印染,5671384.0,394100,4,1417846.0,0.31,1,1,2,⭐
662,其他橡胶制品,5661165.0,582600,9,629018.3333333334,-0.46,1,8,0,⭐
663,农商行Ⅲ,5570178.0,1177800,10,557017.8,-0.08,1,5,4,⭐
664,铁路运输,5357716.0,1154000,7,765388.0,-0.14,0,5,2,⭐
665,清洁小家电,5350551.0,174684,8,668818.875,-0.23,1,5,2,⭐
666,涤纶,5202685.0,605800,10,520268.5,-0.26,2,6,2,⭐
667,跨境电商,4901670.0,324900,7,700238.5714285715,-0.33,0,5,2,⭐
668,教育出版,4864638.0,639100,10,486463.8,-0.33,1,9,0,⭐
669,冶钢辅料,4510031.0,923000,3,1503343.6666666667,-0.53,0,2,1,⭐
670,焦炭Ⅲ,4264411.0,1066500,7,609201.5714285715,-0.17,2,4,1,⭐
671,焦炭Ⅱ,4264411.0,1066500,7,609201.5714285715,-0.17,2,4,1,⭐
672,粮食种植,4165785.0,279500,2,2082892.5,-0.52,0,2,0,⭐
673,粮油加工,4089210.56,413316,7,584172.9371428571,-0.34,0,7,0,⭐
674,其他医疗服务,4044011.0,251711,4,1011002.75,-0.5,0,4,0,⭐
675,化妆品,3925127.04,189306,14,280366.21714285715,-0.13,4,9,0,⭐
676,其他数字媒体,3896134.0,296200,2,1948067.0,-1.09,0,2,0,⭐
677,物业管理,3651260.0,857200,7,521608.5714285714,0.21,4,1,2,⭐
678,橡胶助剂,3593019.0,80274,2,1796509.5,-0.16,0,1,1,⭐
679,肉鸡养殖,3436934.0,223900,8,429616.75,-0.4,1,5,2,⭐
680,其他运输设备,3272469.0,161301,8,409058.625,-0.19,0,5,3,⭐
681,血液制品,3069546.0,283700,6,511591.0,-0.43,0,6,0,⭐
682,其他农产品加工,3050662.0,319300,10,305066.2,0.06,3,5,2,⭐
683,跨境物流,2731154.0,301300,12,227596.16666666666,-0.05,4,4,4,⭐
684,品牌化妆品,2705992.0,92700,8,338249.0,-0.32,0,8,0,⭐
685,医疗美容,2526688.0,71913,3,842229.3333333334,-0.02,0,2,1,⭐
686,汽车服务,2486379.0,401200,8,310797.375,-0.2,2,5,1,⭐
687,医美耗材,2362667.0,23813,2,1181333.5,-0.03,0,2,0,⭐
688,预加工食品,2344813.0,138500,10,234481.3,-0.15,4,5,1,⭐
689,耐火材料,2329664.0,342441,5,465932.8,-0.21,1,3,1,⭐
690,诊断服务,2269298.0,107900,5,453859.6,-0.41,0,4,1,⭐
691,综合电商,2247237.0,664100,3,749079.0,-0.09,1,1,1,⭐
692,期货,1995264.0,107000,4,498816.0,-0.38,0,3,1,⭐
693,广告媒体,1968377.0,307500,3,656125.6666666666,-0.21,1,2,0,⭐
694,水泥制品,1950523.0,307900,9,216724.77777777778,-0.19,2,6,1,⭐
695,餐饮,1856804.0,258800,4,464201.0,-0.25,1,1,2,⭐
696,渔业,1824110.0,308500,6,304018.3333333333,-0.05,1,3,2,⭐
697,洗护用品,1785682.0,165300,4,446420.5,-0.49,0,4,0,⭐
698,公交,1779695.0,212600,6,296615.8333333333,-0.29,1,5,0,⭐
699,信托,1766922.0,570000,3,588974.0,-0.23,0,2,1,⭐
700,汽车综合服务,1734207.0,241800,4,433551.75,-0.46,0,4,0,⭐
701,图片媒体,1687422.0,81400,1,1687422.0,-0.58,0,1,0,⭐
702,农用机械,1639620.72,347263,8,204952.59,-0.04,3,4,1,⭐
703,水产饲料,1637384.0,122800,4,409346.0,-0.16,1,2,1,⭐
704,综合包装,1566533.0,146500,5,313306.6,-0.06,2,1,2,⭐
705,其他黑色家电,1544261.0,112653,6,257376.83333333334,-0.22,1,5,0,⭐
706,资产管理,1513791.0,97000,4,378447.75,-0.34,0,4,0,⭐
707,农业综合Ⅱ,1504860.0,242000,2,752430.0,-0.07,1,1,0,⭐
708,炭黑,1491353.0,121200,6,248558.83333333334,-0.19,0,4,2,⭐
709,其他养殖,1352274.0,563300,3,450758.0,-0.36,1,2,0,⭐
710,化妆品制造及其他,1219135.04,96606,6,203189.17333333334,0.17,4,1,0,⭐
711,水产养殖,1103940.0,240300,4,275985.0,0.0,1,1,2,⭐
712,视频媒体,1103530.0,52300,1,1103530.0,-0.33,0,1,0,⭐
713,举牌,1048952.0,101300,4,262238.0,-0.53,0,4,0,⭐
714,卫浴电器,1041720.0,111600,3,347240.0,0.33,1,1,1,⭐
715,其他能源发电,850776.0,214400,2,425388.0,0.07,1,1,0,⭐
716,其他饰品,797220.0,309000,1,797220.0,0.0,0,0,1,⭐
717,汽车经销商,752172.0,159400,4,188043.0,0.06,2,1,1,⭐
718,个护小家电,751999.0,27600,3,250666.33333333334,-0.5,0,3,0,⭐
719,海洋捕捞,720170.0,68200,2,360085.0,-0.14,0,2,0,⭐
720,辅料,717632.0,63100,3,239210.66666666666,0.24,2,0,1,⭐
721,长材,664765.0,257700,3,221588.33333333334,-0.25,0,2,1,⭐
722,涂料,643119.0,75000,2,321559.5,0.72,2,0,0,⭐
723,其他家电Ⅲ,605484.0,76600,3,201828.0,-0.26,0,2,1,⭐
724,其他家电Ⅱ,605484.0,76600,3,201828.0,-0.26,0,2,1,⭐
725,纺织鞋类制造,571560.0,13200,1,571560.0,0.12,1,0,0,⭐
726,人力资源服务,551298.0,39800,3,183766.0,-0.32,1,2,0,⭐
727,氨纶,371280.0,33600,1,371280.0,0.0,0,0,1,⭐
728,学历教育,249627.0,36800,2,124813.5,-0.4,0,2,0,⭐
729,会展服务,223238.0,20100,3,74412.66666666667,-0.02,1,2,0,⭐
730,其他专业服务,194225.0,3900,3,64741.666666666664,-0.11,0,2,1,⭐
731,房地产综合服务,87507.0,18900,1,87507.0,-0.43,0,1,0,⭐
732,燃料电池,50960.0,2000,1,50960.0,-0.51,0,1,0,⭐
