排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,竞价均价(元),五日线均价(元),平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
480,制冷空调设备,54924135.519999996,2060064,17,3230831.5011764704,51.250367908771054,6.074,-0.1,6,10,1,⭐,auto
481,电机Ⅲ,54816008.620000005,2792476,25,2192640.3448,26.984258979551363,,0.09,10,12,3,⭐,auto
482,电机Ⅱ,54816008.620000005,2792476,25,2192640.3448,26.984258979551363,,0.09,10,12,3,⭐,auto
483,热力服务,53758079.8,4167013,18,2986559.9888888886,16.360700820642037,,-0.03,8,9,1,⭐,auto
484,同步磁阻电机,53695600.0,4375213,7,7670800.0,16.181403202869507,,0.22,3,2,2,⭐,auto
485,光伏辅材,52829393.0,2094498,16,3301837.0625,39.718736894819145,,0.89,9,3,4,⭐,auto
486,电视广播Ⅱ,52145090.76,9761128,13,4011160.8276923075,5.972124004196479,7.562,-0.12,1,8,4,⭐,auto
487,电视广播Ⅲ,52145090.76,9761128,13,4011160.8276923075,5.972124004196479,7.562,-0.12,1,8,4,⭐,auto
488,MLOps概念,51434151.1,2135817,10,5143415.11,43.64156616577269,,-0.4,1,8,1,⭐,auto
489,多元金融,51109850.0,5763900,26,1965763.4615384615,11.34599766463803,6.8795,0.07,7,14,5,⭐,auto
490,贸易Ⅲ,51097681.0,7030325,15,3406512.066666667,7.6435915312869085,12.097999999999999,-0.08,4,8,3,⭐,auto
491,水力发电,50009238.0,3867200,10,5000923.8,15.772918677145212,,0.62,5,1,4,⭐,auto
492,纸包装,49864460.0,3173100,19,2624445.263157895,21.02996000678639,,-0.09,8,11,0,⭐,auto
493,食品加工,49246934.0,9659492,25,1969877.36,11.348690939419702,5.65,0.25,5,15,5,⭐,auto
494,非金属材料Ⅲ,48994144.0,872086,7,6999163.428571428,62.18705793696488,,0.33,5,1,1,⭐,auto
495,屏下摄像,48841438.0,5298700,9,5426826.444444444,21.87797686423565,16.93466666666667,-0.09,4,2,3,⭐,auto
496,水务及水治理,48225635.0,7714068,51,945600.6862745098,18.772736365793836,8.452,0.03,20,21,10,⭐,auto
497,彩票概念,47408615.0,3967900,19,2495190.263157895,14.9588299369218,,-0.09,6,10,3,⭐,auto
498,调味品概念,47237370.0,4422556,32,1476167.8125,13.098863186074926,7.193999999999999,0.16,12,15,5,⭐,auto
499,资源开采概念,47227059.0,3619100,19,2485634.6842105263,32.72512548219443,,0.61,12,2,5,⭐,auto
500,跨境电商,46974698.0,9310780,7,6710671.142857143,6.452842041049418,,0.12,2,4,1,⭐,auto
501,造纸印刷,46481473.0,4661400,35,1328042.0857142857,17.799314401460556,2.496,-0.03,14,15,6,⭐,auto
502,特色药,46074843.92,3697276,40,1151871.098,23.440447987449197,52.638,-0.2,8,27,5,⭐,auto
503,航海装备Ⅲ,45768805.29,1547401,10,4576880.529,45.69951975895458,,-0.27,2,6,2,⭐,auto
504,航海装备Ⅱ,45768805.29,1547401,10,4576880.529,45.69951975895458,,-0.27,2,6,2,⭐,auto
505,其他纺织,45251312.0,2974000,15,3016754.1333333333,48.813346892571865,,-0.32,5,8,2,⭐,auto
506,氟化工,45205353.32,1664624,10,4520535.332,32.627026152122994,,-0.12,4,4,2,⭐,auto
507,工程咨询服务Ⅱ,44957819.0,3053176,41,1096532.1707317072,19.975611455039665,,-0.03,13,21,7,⭐,auto
508,地热能,43564602.0,2058700,9,4840511.333333333,23.530073247541665,,0.03,4,4,1,⭐,auto
509,阿兹海默,43450927.0,4125807,21,2069091.761904762,15.336345046677602,,-0.67,4,17,0,⭐,auto
510,乘用车,43213309.0,1557700,8,5401663.625,74.7999099904615,5.596,-0.18,0,5,3,⭐,auto
511,保险Ⅲ,42695383.0,981453,5,8539076.6,51.94926230922907,,-0.09,0,2,3,⭐,auto
512,裸眼3D,42444048.0,5077026,24,1768502.0,20.76896369545148,7.748,-0.07,9,12,3,⭐,auto
513,国有大型银行Ⅲ,42438475.0,6315335,6,7073079.166666667,6.868329404155075,,-0.07,1,3,2,⭐,auto
514,人造肉,42007673.0,4130800,18,2333759.611111111,11.379079267494774,3.048,-0.07,4,12,2,⭐,auto
515,地摊经济,41819087.0,4947884,30,1393969.5666666667,19.752616974397363,11.458666666666666,-0.16,7,18,5,⭐,auto
516,其他生物制品,40986356.0,1400330,35,1171038.7428571428,56.87543409087648,21.429,-0.21,7,24,4,⭐,auto
517,REITs概念,40974978.8,6881963,24,1707290.7833333332,13.989824059066995,,0.02,4,8,12,⭐,auto
518,复合肥,39729236.0,11166800,9,4414359.555555556,5.138330593621282,,-0.24,0,7,2,⭐,auto
519,DRG/DIP,39521793.0,3184465,18,2195655.1666666665,15.15582595227904,,-0.1,6,11,1,⭐,auto
520,瓷砖地板,38439550.0,2881975,12,3203295.8333333335,15.386014253028458,,0.78,5,4,3,⭐,auto
521,物流,37561708.4,3873950,46,816558.8782608695,15.433550847249538,,-0.17,14,23,9,⭐,auto
522,租售同权,37396139.0,7926223,17,2199772.882352941,11.103094750770929,4.312,0.05,4,9,4,⭐,auto
523,保健品,37271537.0,8085560,8,4658942.125,6.504147634426774,,1.57,2,5,1,⭐,auto
524,华为欧拉,36115437.0,1109134,14,2579674.0714285714,37.05476957104797,,-0.31,5,9,0,⭐,auto
525,钾肥,34897201.0,745900,4,8724300.25,56.612733031225055,88.33200000000001,0.81,3,1,0,⭐,auto
526,数字阅读,34661242.0,2435400,19,1824275.894736842,30.582733568520133,,-0.03,7,8,4,⭐,auto
527,免税概念,33577628.0,3466145,18,1865423.7777777778,25.920283306492053,9.205,-0.02,3,11,4,⭐,auto
528,房屋建设Ⅱ,33202774.0,10967600,8,4150346.75,12.086157278304517,,-0.89,0,6,2,⭐,auto
529,航空机场,33019867.0,7526495,13,2539989.769230769,8.627361698034703,12.502,-0.09,3,7,3,⭐,auto
530,综合环境治理,32940018.0,5093752,15,2196001.2,13.787272341806247,3.2640000000000002,0.03,4,8,3,⭐,auto
531,煤炭,32725374.92,3839445,32,1022667.96625,16.519044199918984,4.089,-0.2,8,15,9,⭐,auto
532,炼油化工,32651540.0,3952700,10,3265154.0,10.5614442565343,9.123000000000001,0.03,6,2,2,⭐,auto
533,林业Ⅲ,32457303.0,2775700,4,8114325.75,11.719051209214763,,-0.31,1,2,1,⭐,auto
534,林业Ⅱ,32457303.0,2775700,4,8114325.75,11.719051209214763,,-0.31,1,2,1,⭐,auto
535,电动乘用车,32267823.0,414200,3,10755941.0,96.66884885385667,,-0.31,0,3,0,⭐,auto
536,社区团购,31281879.0,4411300,38,823207.3421052631,14.07758354829005,5.054,-0.12,6,17,15,⭐,auto
537,黑色家电,30808619.0,2217733,10,3080861.9,18.918747984127428,,-0.0,3,5,2,⭐,auto
538,水泥,30722028.25,3249282,23,1335740.358695652,12.96389507282938,4.294,0.01,9,8,6,⭐,auto
539,电信运营商,30419486.0,5528844,3,10139828.666666666,14.963009820744505,,-0.45,0,3,0,⭐,auto
540,大众出版,30274941.0,1920100,18,1681941.1666666667,21.434395546138308,,0.18,5,6,7,⭐,auto
541,钛白粉概念,30009153.4,2265990,12,2500762.783333333,30.466221781984693,3.056,0.26,7,2,3,⭐,auto
542,调味发酵品Ⅲ,29562171.0,2763156,14,2111583.6428571427,13.63594238765482,,0.14,5,5,4,⭐,auto
543,调味发酵品Ⅱ,29562171.0,2763156,14,2111583.6428571427,13.63594238765482,,0.14,5,5,4,⭐,auto
544,医药商业,29366769.0,3195000,30,978892.3,14.482147557669693,6.869,-0.39,6,21,3,⭐,auto
545,代糖概念,29218075.0,1310800,15,1947871.6666666667,25.820258434890047,3.3840000000000003,-0.05,6,9,0,⭐,auto
546,生物质能发电,28478018.65,3326069,29,982000.6431034482,11.121785490245124,6.5840000000000005,-0.06,9,12,8,⭐,auto
547,净水概念,28327360.0,1567150,21,1348921.9047619049,37.810500768797375,80.34400000000001,-0.12,5,11,5,⭐,auto
548,油气开采Ⅲ,28263616.0,3100097,5,5652723.2,22.74952478515134,,-0.74,3,2,0,⭐,auto
549,油气开采Ⅱ,28263616.0,3100097,5,5652723.2,22.74952478515134,,-0.74,3,2,0,⭐,auto
550,煤炭开采,28105196.92,2693345,25,1124207.8768,18.55970292281446,4.089,-0.25,7,12,6,⭐,auto
551,专业服务,27810921.82,1092352,30,927030.7273333333,42.72656111715322,,-0.05,10,16,4,⭐,auto
552,医院,27428390.0,3722100,15,1828559.3333333333,15.438700527446196,4.628,-0.37,1,12,2,⭐,auto
553,商用车,27238523.0,1844405,13,2095271.0,34.23220435447252,19.05,-0.17,3,7,3,⭐,auto
554,诊断服务,26952069.0,1442300,5,5390413.8,25.25883531130764,,-1.29,0,5,0,⭐,auto
555,旅游酒店,26341040.0,2441750,35,752601.1428571428,29.635715459222567,6.4595,0.09,15,12,8,⭐,auto
556,饮料乳品,26107190.0,1789800,26,1004122.6923076923,54.84897306604043,,-0.15,4,18,4,⭐,auto
557,港口,25674749.0,3894604,16,1604671.8125,10.001301776698964,8.657,0.04,6,4,6,⭐,auto
558,啤酒概念,24955002.0,1851100,19,1313421.1578947369,22.521054320893263,3.3840000000000003,-0.1,6,8,5,⭐,auto
559,水泥制造,24665100.0,2423707,14,1761792.857142857,13.974309936712196,4.294,-0.12,7,4,3,⭐,auto
560,检测服务,24558337.82,920652,21,1169444.658095238,43.396089416877324,,-0.07,6,13,2,⭐,auto
561,橡胶,24413992.0,1089200,17,1436117.1764705882,33.76135582497119,,0.09,8,6,3,⭐,auto
562,彩电,24106868.0,1814900,4,6026717.0,13.817774754480757,,0.8,2,1,1,⭐,auto
563,印染,24065614.0,1441691,4,6016403.5,18.05082108771461,,-1.13,0,3,1,⭐,auto
564,铁矿石,23913129.0,1118800,5,4782625.8,32.88072861773965,,1.23,4,1,0,⭐,auto
565,氯碱,23475639.4,2083690,14,1676831.3857142855,14.444696282649499,16.442,0.21,5,5,4,⭐,auto
566,种植业,23473904.0,2906200,19,1235468.6315789474,10.136386181863912,,-0.05,8,8,3,⭐,auto
567,其他家居用品,23290156.0,1178800,24,970423.1666666666,37.30326893216173,,-0.01,8,9,7,⭐,auto
568,肝素概念,22422489.2,1512208,13,1724806.8615384614,27.862075730646353,6.45,-0.19,2,9,2,⭐,auto
569,医药流通,22341049.0,2805700,22,1015502.2272727273,13.106477948730163,6.869,-0.29,5,14,3,⭐,auto
570,动力煤,22102229.12,1770715,15,1473481.9413333335,21.451766241775346,4.089,-0.27,4,7,4,⭐,auto
571,食品及饲料添加剂,22023442.0,1933500,22,1001065.5454545454,16.44660237305322,,-0.08,7,14,1,⭐,auto
572,耐火材料,21871151.0,1757455,5,4374230.2,21.02635119843487,,2.42,5,0,0,⭐,auto
573,熔盐储能,21776942.0,1198000,10,2177694.2,24.903466067917154,,-0.0,2,4,4,⭐,auto
574,盲盒经济,21375917.56,1152992,12,1781326.4633333331,22.073080258960356,,0.21,3,4,5,⭐,auto
575,粮食概念,21108256.0,3139000,27,781787.2592592592,7.885478348377051,7.608,-0.02,11,11,5,⭐,auto
576,白色家电,21085460.0,1282100,10,2108546.0,44.618059574702194,80.34400000000001,0.06,3,4,3,⭐,auto
577,改性塑料,20919587.0,1024256,19,1101030.894736842,29.686465217023645,,-0.03,9,10,0,⭐,auto
578,电能综合服务,20160565.0,2685200,16,1260035.3125,8.71270287167051,,-0.14,5,7,4,⭐,auto
579,培训教育,20077999.0,2134300,11,1825272.6363636365,12.21498924320098,35.414,0.36,3,6,2,⭐,auto
580,商用载货车,19603195.0,1232484,8,2450399.375,40.045190232000444,19.05,-0.26,0,5,3,⭐,auto
581,资产管理,19596284.0,1965400,4,4899071.0,10.459019177309331,9.764,0.95,2,1,1,⭐,auto
582,抗菌面料,19552000.0,1130400,16,1222000.0,25.625027219721765,,-0.09,6,9,1,⭐,auto
583,农药,19392164.6,2378351,31,625553.6967741936,16.51287237691093,6.380000000000001,0.07,16,11,4,⭐,auto
584,草甘膦,19273771.0,2076700,13,1482597.7692307692,21.420414469488097,6.380000000000001,0.1,5,6,2,⭐,auto
585,娱乐用品,18327141.0,1039700,18,1018174.5,21.80599529790271,,0.24,7,5,6,⭐,auto
586,纺织化学制品,17801246.74,1558055,13,1369326.6723076922,17.73392747898061,,-0.12,4,6,2,⭐,auto
587,镍,17282744.0,265684,1,17282744.0,65.05,,0.32,1,0,0,⭐,auto
588,商业地产,17075682.2,4938803,10,1707568.22,5.545902944363769,2.8966666666666665,-0.03,2,5,3,⭐,auto
589,水产概念,16793281.0,1976800,16,1049580.0625,13.643106110711777,,-0.14,4,6,5,⭐,auto
590,重组蛋白,16710435.0,596345,16,1044402.1875,38.2820476522604,32.338,-0.23,2,13,1,⭐,auto
591,农商行Ⅲ,16409942.4,3001380,10,1640994.24,6.087321450439705,,0.08,4,1,5,⭐,auto
592,特种纸,16349459.0,2457700,12,1362454.9166666667,9.12397639518225,,0.24,6,3,3,⭐,auto
593,鸡肉概念,16158588.32,1734411,20,807929.416,13.45869364214361,5.65,0.08,9,7,4,⭐,auto
594,SPD概念,15984262.0,1411400,13,1229558.6153846155,14.461691373677432,11.004,-0.26,2,10,1,⭐,auto
595,退税商店,15856684.0,1725900,12,1321390.3333333333,10.278915470599022,7.002,0.03,4,5,3,⭐,auto
596,其他石化,15285337.0,1527900,14,1091809.7857142857,15.02544361763172,,0.0,4,7,3,⭐,auto
597,涂料,15074294.0,3308029,2,7537147.0,5.2476473604667655,,0.31,1,1,0,⭐,auto
598,美容护理,14906310.0,972345,30,496877.0,32.43072561888221,,-0.11,6,19,5,⭐,auto
599,油田服务,14660840.0,1814100,7,2094405.7142857143,14.843931720147005,,0.8,4,1,2,⭐,auto
600,轮胎轮毂,14499354.04,1109166,21,690445.4304761904,18.74735072021181,,-0.09,6,11,4,⭐,auto
601,硅料硅片,14194241.0,1596689,5,2838848.2,10.321679002068516,,0.8,2,2,1,⭐,auto
602,饰品,14162591.0,1602000,14,1011613.6428571428,12.36757655502443,12.875,0.3,7,3,4,⭐,auto
603,乳品,14128312.0,1164200,18,784906.2222222222,18.201668172390303,,-0.19,1,14,3,⭐,auto
604,房地产服务,14052111.6,4116560,11,1277464.690909091,7.264694945633651,2.459,0.24,5,5,1,⭐,auto
605,化学工程,13905308.0,2281900,6,2317551.3333333335,7.802652621574437,,-0.88,1,4,1,⭐,auto
606,毛发医疗,13804322.24,1688477,18,766906.7911111112,15.08712147238313,4.628,-0.23,3,11,4,⭐,auto
607,旅游及景区,13583939.0,1931700,24,565997.4583333334,10.728743031752424,7.344,0.17,13,5,6,⭐,auto
608,聚氨酯,13518149.0,378100,8,1689768.625,60.7471879877933,,0.07,2,4,2,⭐,auto
609,农产品加工,13298563.34,1367489,22,604480.1518181819,14.746105624850152,7.193999999999999,0.05,8,8,5,⭐,auto
610,饲料,13248991.0,1577900,16,828061.9375,15.37536819445345,,-0.24,4,10,2,⭐,auto
611,炭黑,13231348.0,725000,6,2205224.6666666665,19.49655632064095,,0.17,2,2,2,⭐,auto
612,玻璃制造,12866148.0,2477500,7,1838021.142857143,5.612280300211065,4.0280000000000005,0.12,4,2,1,⭐,auto
613,光伏主材,12805173.0,743893,3,4268391.0,17.316764722350882,,0.26,2,0,1,⭐,auto
614,氮肥,12777216.43,1888937,6,2129536.071666667,12.922376510742096,16.348000000000003,-0.22,2,3,1,⭐,auto
615,厨房小家电,12774688.0,530400,9,1419409.7777777778,34.972146259853865,,1.08,4,2,3,⭐,auto
616,空调,12628258.0,222700,3,4209419.333333333,65.49148579954576,80.34400000000001,-0.07,0,3,0,⭐,auto
617,工程机械器件,12505923.0,207900,9,1389547.0,84.9696118447235,,-0.0,5,4,0,⭐,auto
618,其他养殖,12369963.32,4152711,3,4123321.106666667,3.028762649427161,,-1.13,0,2,1,⭐,auto
619,照明设备Ⅲ,12252273.0,1493400,12,1021022.75,42.04959630184538,5.7299999999999995,0.04,4,7,1,⭐,auto
620,照明设备Ⅱ,12252273.0,1493400,12,1021022.75,42.04959630184538,5.7299999999999995,0.04,4,7,1,⭐,auto
621,非白酒,12139373.0,1075900,15,809291.5333333333,24.945908478963453,,0.01,7,5,3,⭐,auto
622,软饮料,11978878.0,625600,8,1497359.75,98.07209943034731,,-0.05,3,4,1,⭐,auto
623,超跌股,11900240.48,6090921,6,1983373.4133333333,2.8557698442746093,,-0.24,2,3,1,⭐,auto
624,体育Ⅱ,11855145.0,867300,2,5927572.5,13.696984486482451,,0.12,1,1,0,⭐,auto
625,定制家居,11783674.0,748100,14,841691.0,18.62108614172456,,0.02,3,7,4,⭐,auto
626,金融信息服务,11369456.0,681800,3,3789818.6666666665,19.084869115989367,,-0.31,0,3,0,⭐,auto
627,多业态零售,11168471.0,1448300,14,797747.9285714285,10.186460908570204,7.002,-0.07,2,7,5,⭐,auto
628,综合乘用车,10945486.0,1143500,5,2189097.2,10.32921874460394,5.596,-0.1,0,2,3,⭐,auto
629,供销社概念,10771486.0,1261600,14,769391.8571428572,22.195866830259078,1.784,-0.07,4,8,2,⭐,auto
630,可燃冰,10484910.0,1451600,9,1164990.0,10.330136561973351,,0.16,5,2,2,⭐,auto
631,旅游零售Ⅱ,10226659.0,307750,2,5113329.5,57.37476654007922,,-0.22,0,2,0,⭐,auto
632,旅游零售Ⅲ,10226659.0,307750,2,5113329.5,57.37476654007922,,-0.22,0,2,0,⭐,auto
633,棉纺,9480129.0,1344080,8,1185016.125,8.294629870914203,,-0.06,3,3,2,⭐,auto
634,超市,9465439.0,1638800,7,1352205.5714285714,8.564454896386739,,-0.13,0,3,4,⭐,auto
635,低碳冶金,9366475.0,2306890,8,1170809.375,7.243713752505611,,0.22,5,0,3,⭐,auto
636,快递,9157839.0,520800,4,2289459.75,25.909376003443608,,-0.14,0,3,1,⭐,auto
637,零食,8750195.0,477400,11,795472.2727272727,52.3325051236001,,0.04,4,5,2,⭐,auto
638,印刷包装机械,8652481.0,461500,10,865248.1,20.60557173023552,,-0.14,1,5,4,⭐,auto
639,原材料供应链服务,8503073.0,1525000,12,708589.4166666666,7.494515275830278,,-0.41,6,6,0,⭐,auto
640,冰洗,8457202.0,1059400,7,1208171.7142857143,13.449948453401017,,0.12,3,1,3,⭐,auto
641,啤酒,8395653.0,480200,7,1199379.0,32.17776151658483,,-0.11,3,3,1,⭐,auto
642,汽车服务,8192616.0,1083700,8,1024077.0,8.160414846735158,,-0.11,2,4,2,⭐,auto
643,大气治理,8090318.32,491552,6,1348386.3866666667,17.991224349155154,,-0.24,1,4,1,⭐,auto
644,血液制品,7840180.8,1053380,6,1306696.8,9.304809943668646,11.772,-0.08,1,3,2,⭐,auto
645,清洁小家电,7755783.0,347991,8,969472.875,65.60773712338263,,-0.05,4,4,0,⭐,auto
646,商用载客车,7635328.0,611921,5,1527065.6,19.30775111691338,,-0.02,3,2,0,⭐,auto
647,锦纶,7446637.0,844600,5,1489327.4,9.30462712362641,,-0.02,2,1,2,⭐,auto
648,汽车综合服务,7272830.0,871400,4,1818207.5,8.501321177588366,,-0.32,0,4,0,⭐,auto
649,动物保健Ⅱ,7253048.0,670800,10,725304.8,15.345340847048027,,-0.29,2,4,2,⭐,auto
650,水产饲料,7070339.0,674100,4,1767584.75,16.78565902851334,,-0.54,1,3,0,⭐,auto
651,图片媒体,7039428.0,313700,1,7039428.0,22.440000000000005,,-0.88,0,1,0,⭐,auto
652,线下药店,7025720.0,389300,8,878215.0,18.85663190107206,,-0.65,1,7,0,⭐,auto
653,其他黑色家电,6701751.0,402833,6,1116958.5,37.26745839109809,,-0.54,1,4,1,⭐,auto
654,国际工程,6464386.0,613100,4,1616096.5,10.985182861914497,13.382,-0.26,1,3,0,⭐,auto
655,专业连锁Ⅲ,6383764.0,527300,7,911966.2857142857,14.402409446840451,,-0.22,3,3,1,⭐,auto
656,专业连锁Ⅱ,6383764.0,527300,7,911966.2857142857,14.402409446840451,,-0.22,3,3,1,⭐,auto
657,粮油加工,6311981.34,670089,7,901711.62,13.34357859657424,7.193999999999999,0.03,2,4,1,⭐,auto
658,高速公路,6132885.84,1100034,20,306644.292,7.148781997937858,8.984,-0.08,5,9,6,⭐,auto
659,橡胶助剂,6064595.0,153800,2,3032297.5,51.59936538054067,,-0.03,1,1,0,⭐,auto
660,水泥制品,6056928.25,825575,9,672992.0277777778,8.849270855651955,,0.21,2,4,3,⭐,auto
661,物业管理,6040570.0,2027200,7,862938.5714285715,11.144896461757748,1.722,0.17,1,5,1,⭐,auto
662,焦煤,6002967.8,922630,10,600296.78,7.911462213407176,,-0.22,3,5,2,⭐,auto
663,肉鸡养殖,5948048.0,531900,8,743506.0,14.052859398579164,,0.12,3,4,1,⭐,auto
664,广告媒体,5932011.0,986400,3,1977337.0,6.051107084932918,,-0.05,2,1,0,⭐,auto
665,教育出版,5793173.0,1037000,10,579317.3,6.839241374286596,,-0.21,4,5,1,⭐,auto
666,化妆品,5759652.0,280600,14,411403.71428571426,29.358968243220243,,-0.2,3,10,1,⭐,auto
667,厨卫电器,5623843.0,287700,9,624871.4444444445,25.856290004895225,,-0.25,1,5,3,⭐,auto
668,个护用品,5576804.0,415600,13,428984.92307692306,18.364789183912507,,-0.11,2,7,4,⭐,auto
669,防水材料,5500453.0,409800,3,1833484.3333333333,14.653032084811922,,0.14,2,0,1,⭐,auto
670,涤纶,5447870.0,784100,10,544787.0,12.019350770117494,,-0.6,5,4,1,⭐,auto
671,其他医疗服务,5368272.0,361431,4,1342068.0,15.008788386654027,9.396,-0.4,1,3,0,⭐,auto
672,胶黏剂及胶带,5133860.0,275100,5,1026772.0,20.815345685312803,,-0.28,1,3,1,⭐,auto
673,其他橡胶制品,5118049.0,210400,9,568672.1111111111,49.50216308011119,,0.06,5,3,1,⭐,auto
674,钛白粉,5012493.0,816200,6,835415.5,9.073932562100337,3.056,0.21,3,0,3,⭐,auto
675,自然景区,4966606.0,498900,12,413883.8333333333,13.515911699055653,7.812,0.14,8,3,1,⭐,auto
676,教育运营及其他,4927924.0,1407600,2,2463962.0,3.6151084067043233,,-0.36,1,1,0,⭐,auto
677,火电设备,4927149.0,949800,4,1231787.25,9.420876817404954,,-0.29,0,3,1,⭐,auto
678,粘胶,4889704.0,830400,3,1629901.3333333333,6.260902075054032,5.488,-1.59,1,2,0,⭐,auto
679,农用机械,4791844.0,582200,8,598980.5,14.522935880216467,,0.13,3,4,1,⭐,auto
680,品牌化妆品,4696490.0,200300,8,587061.25,31.79319932545369,,-0.21,1,6,1,⭐,auto
681,其他种植业,4687182.0,718700,5,937436.4,7.106358234009262,,0.12,3,1,1,⭐,auto
682,摩托车,4636845.0,296300,8,579605.625,54.32452269808459,,-0.16,2,5,1,⭐,auto
683,焦炭Ⅲ,4620178.0,1146100,7,660025.4285714285,4.105428262720615,,0.01,1,3,3,⭐,auto
684,焦炭Ⅱ,4620178.0,1146100,7,660025.4285714285,4.105428262720615,,0.01,1,3,3,⭐,auto
685,其他运输设备,4568379.0,285838,8,571047.375,24.38920627207156,,-0.59,3,4,1,⭐,auto
686,预加工食品,4340785.0,217732,10,434078.5,55.440707648501366,,-0.05,2,6,2,⭐,auto
687,跨境物流,4108432.0,479690,12,342369.3333333333,12.354386623646198,,0.02,4,4,4,⭐,auto
688,医疗美容,3569854.0,276145,3,1189951.3333333333,59.36046114490958,,0.34,1,2,0,⭐,auto
689,冶钢辅料,3479348.0,833000,3,1159782.6666666667,4.447240827879247,,-0.09,1,2,0,⭐,auto
690,生活用纸,3386692.0,230300,9,376299.1111111111,18.230979628498844,,-0.14,1,5,3,⭐,auto
691,酒店餐饮,3370006.0,359900,9,374445.1111111111,14.211927100426529,3.806,-0.09,2,5,2,⭐,auto
692,托育服务,3360925.0,335000,7,480132.14285714284,11.540602831065852,,-0.15,1,3,3,⭐,auto
693,举牌,3211216.0,337200,4,802804.0,9.88924094797734,,0.29,2,0,2,⭐,auto
694,其他饰品,3154088.0,614000,2,1577044.0,5.72664904720477,,0.13,1,1,0,⭐,auto
695,租赁,3038486.0,541200,3,1012828.6666666666,5.7833560200705225,4.736,-0.27,0,3,0,⭐,auto
696,信托,3025388.0,861500,3,1008462.6666666666,3.718964020482662,3.254,0.0,0,0,3,⭐,auto
697,医美耗材,2758486.0,46945,2,1379243.0,75.77922706151129,,-0.2,0,2,0,⭐,auto
698,其他农产品加工,2713349.0,316200,10,271334.9,10.813274691165788,,0.03,3,3,3,⭐,auto
699,辅料,2660988.0,284300,3,886996.0,9.4524782975346,,0.61,3,0,0,⭐,auto
700,个护小家电,2433045.0,74742,3,811015.0,33.32465081821339,,0.76,3,0,0,⭐,auto
701,公交,2349100.0,272200,6,391516.6666666667,10.119897918351711,,0.11,2,3,1,⭐,auto
702,其他专业服务,2254954.0,67600,3,751651.3333333334,48.00983177483886,,-0.23,1,2,0,⭐,auto
703,酒店,2251790.0,197000,5,450358.0,17.179190261969364,3.806,-0.05,1,3,1,⭐,auto
704,粮食种植,2228928.0,152000,2,1114464.0,15.389983633387887,,0.06,1,0,1,⭐,auto
705,文化用品,2193201.0,164800,5,438640.2,18.618020623736722,,0.26,5,0,0,⭐,auto
706,洗护用品,2190112.0,185300,4,547528.0,18.57170634195877,,-0.04,1,2,1,⭐,auto
707,其他数字媒体,2178876.0,205600,2,1089438.0,11.856712341592639,,0.24,2,0,0,⭐,auto
708,院线,2129914.0,184900,4,532478.5,12.980524903822408,,-0.1,1,2,1,⭐,auto
709,其他家电Ⅲ,2082853.0,361300,3,694284.3333333334,7.981207636832748,,-0.27,0,3,0,⭐,auto
710,其他家电Ⅱ,2082853.0,361300,3,694284.3333333334,7.981207636832748,,-0.27,0,3,0,⭐,auto
711,渔业,1945275.0,359400,6,324212.5,7.276569878294842,,0.1,2,1,3,⭐,auto
712,期货,1601099.0,103600,4,400274.75,17.456056277594328,,-0.14,1,3,0,⭐,auto
713,燃料电池,1596538.0,60224,1,1596538.0,26.51,,1.26,1,0,0,⭐,auto
714,综合电商,1403921.0,491300,3,467973.6666666667,11.781115297798094,,-0.21,0,1,2,⭐,auto
715,其他能源发电,1366818.0,361700,2,683409.0,3.9619110371680795,,0.23,2,0,0,⭐,auto
716,氨纶,1305873.0,116700,1,1305873.0,11.19,,0.81,1,0,0,⭐,auto
717,人工景区,1267720.0,144500,5,253544.0,12.15334023285899,,0.01,1,0,4,⭐,auto
718,宠物食品,1241082.0,36000,3,413694.0,40.509897702166334,,-0.04,1,2,0,⭐,auto
719,餐饮,1118216.0,162900,4,279554.0,8.2366472667177,,-0.15,1,2,1,⭐,auto
720,农业综合Ⅱ,1085363.0,208800,2,542681.5,5.288228021408506,,-0.45,0,2,0,⭐,auto
721,化妆品制造及其他,1063162.0,80300,6,177193.66666666666,18.605816855756697,,-0.19,2,4,0,⭐,auto
722,水产养殖,975577.0,264300,4,243894.25,4.359632084397234,,-0.08,0,1,3,⭐,auto
723,海洋捕捞,969698.0,95100,2,484849.0,10.211192226858259,,0.45,2,0,0,⭐,auto
724,汽车经销商,919786.0,212300,4,229946.5,5.464838060157471,,0.09,2,0,2,⭐,auto
725,视频媒体,639544.56,31692,1,639544.56,20.18,,-0.2,0,1,0,⭐,auto
726,长材,625614.0,249400,3,208538.0,2.616608931385807,,0.25,2,0,1,⭐,auto
727,纺织鞋类制造,599230.0,15500,1,599230.0,38.66,,-0.57,0,1,0,⭐,auto
728,人力资源服务,559137.0,67700,3,186379.0,14.362361871956246,,0.05,1,0,2,⭐,auto
729,会展服务,438493.0,36400,3,146164.33333333334,14.22767699826451,,0.11,2,1,0,⭐,auto
730,卫浴电器,386477.0,43000,3,128825.66666666667,9.131746287618668,,0.13,1,1,1,⭐,auto
731,学历教育,287669.0,38200,2,143834.5,7.8647840747525795,,-0.09,0,1,1,⭐,auto
732,房地产综合服务,127395.0,28500,1,127395.0,4.47,,0.45,1,0,0,⭐,auto
