排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
644,综合电商,8709136.0,4988000,3,2903045.3333333335,-0.41,0,2,0,⭐
645,涤纶,8579248.0,927800,10,857924.8,-0.48,1,7,2,⭐
646,跨境物流,8305275.0,772000,12,692106.25,0.33,4,7,1,⭐
647,托育服务,7895258.0,900800,7,1127894.0,-0.17,3,4,0,⭐
648,肉鸡养殖,7879832.0,652000,8,984979.0,0.73,2,6,0,⭐
649,软饮料,7824486.54,322186,8,978060.8175,-0.06,1,6,1,⭐
650,林业Ⅱ,7798086.0,764600,3,2599362.0,0.62,1,0,2,⭐
651,林业Ⅲ,7798086.0,764600,3,2599362.0,0.62,1,0,2,⭐
652,酒店餐饮,7291841.0,692800,9,810204.5555555555,-0.38,1,8,0,⭐
653,粮油加工,7015947.0,781400,7,1002278.1428571428,-0.17,1,6,0,⭐
654,生活用纸,6739394.12,377108,9,748821.5688888889,-0.74,0,8,1,⭐
655,粘胶,6730688.0,1284500,3,2243562.6666666665,-0.62,1,2,0,⭐
656,综合乘用车,6385902.0,597700,5,1277180.4,-0.08,1,3,1,⭐
657,其他种植业,6346819.0,1033100,5,1269363.8,-0.25,1,4,0,⭐
658,跨境电商,6337794.03,380337,7,905399.1471428572,-0.61,1,6,0,⭐
659,学历教育,6172364.0,1162000,2,3086182.0,-1.74,0,2,0,⭐
660,焦炭Ⅱ,6041080.0,1464400,7,863011.4285714285,-0.07,2,3,2,⭐
661,焦炭Ⅲ,6041080.0,1464400,7,863011.4285714285,-0.07,2,3,2,⭐
662,印刷包装机械,6036483.0,397400,10,603648.3,-0.21,4,6,0,⭐
663,工程机械器件,5896118.0,115280,9,655124.2222222222,0.31,5,3,1,⭐
664,旅游零售Ⅲ,5555674.0,109600,2,2777837.0,-0.46,0,2,0,⭐
665,旅游零售Ⅱ,5555674.0,109600,2,2777837.0,-0.46,0,2,0,⭐
666,会展服务,5507276.0,454000,3,1835758.6666666667,1.08,1,2,0,⭐
667,教育出版,5492227.0,579600,10,549222.7,-0.03,3,6,1,⭐
668,低碳冶金,5459452.0,1295000,8,682431.5,-0.51,1,7,0,⭐
669,商用载客车,4998577.0,462600,5,999715.4,-0.65,0,4,1,⭐
670,火电设备,4982865.0,794300,4,1245716.25,-0.14,1,2,1,⭐
671,院线,4688002.0,333800,4,1172000.5,-0.74,0,3,1,⭐
672,水泥制品,4684740.0,672990,9,520526.6666666667,-0.67,2,5,2,⭐
673,酒店,4427241.0,430600,5,885448.2,-0.55,0,5,0,⭐
674,厨卫电器,4408212.0,357900,9,489801.3333333333,-0.46,1,8,0,⭐
675,保健品,4355466.0,874900,8,544433.25,-0.65,1,5,2,⭐
676,其他橡胶制品,4252360.0,295900,9,472484.44444444444,-0.33,4,5,0,⭐
677,信托,4141896.0,1411800,3,1380632.0,-0.12,1,2,0,⭐
678,洗护用品,4037442.0,179400,4,1009360.5,0.03,2,2,0,⭐
679,房地产服务,3854956.0,1243800,11,350450.54545454547,-0.27,3,5,2,⭐
680,医疗美容,3731674.0,356196,3,1243891.3333333333,0.24,1,1,1,⭐
681,钛白粉,3655679.0,555900,6,609279.8333333334,-0.55,0,6,0,⭐
682,体育Ⅱ,3565792.0,333101,2,1782896.0,-0.49,0,2,0,⭐
683,印染,3558873.0,494700,4,889718.25,-1.01,1,3,0,⭐
684,商业地产,3545510.0,817900,10,354551.0,-0.08,2,4,4,⭐
685,公交,3441310.0,352900,6,573551.6666666666,-0.33,1,5,0,⭐
686,其他黑色家电,3373458.0,310579,6,562243.0,-0.11,1,5,0,⭐
687,粮食种植,3230316.0,285400,2,1615158.0,-0.79,0,2,0,⭐
688,农用机械,3206070.9,418410,8,400758.8625,-0.51,1,7,0,⭐
689,人工景区,3166479.0,375602,5,633295.8,-0.38,0,5,0,⭐
690,耐火材料,3129358.0,506524,5,625871.6,-0.77,1,4,0,⭐
691,动物保健Ⅱ,3072254.0,275604,10,307225.4,-0.29,2,8,0,⭐
692,炭黑,3045797.6,227118,6,507632.93333333335,-0.39,0,6,0,⭐
693,餐饮,2864600.0,262200,4,716150.0,-0.16,1,3,0,⭐
694,渔业,2828212.0,529900,6,471368.6666666667,-0.72,0,4,2,⭐
695,广告媒体,2793164.0,532700,3,931054.6666666666,-0.63,0,3,0,⭐
696,医美耗材,2615008.0,26796,2,1307504.0,-0.39,0,1,1,⭐
697,物业管理,2516610.0,812100,7,359515.71428571426,-0.51,2,4,0,⭐
698,汽车服务,2280911.0,431600,8,285113.875,-0.17,2,4,2,⭐
699,血液制品,2238356.0,292264,6,373059.3333333333,-0.41,0,6,0,⭐
700,涂料,2175199.0,72300,2,1087599.5,-0.31,0,1,1,⭐
701,图片媒体,2103300.0,102600,1,2103300.0,-0.92,0,1,0,⭐
702,冶钢辅料,2068800.0,467100,3,689600.0,-0.26,0,2,1,⭐
703,海洋捕捞,1932072.0,199500,2,966036.0,-1.55,0,2,0,⭐
704,长材,1913127.0,777100,3,637709.0,-0.33,0,2,1,⭐
705,胶黏剂及胶带,1879212.0,78600,5,375842.4,-0.23,1,4,0,⭐
706,锦纶,1871809.0,279000,5,374361.8,0.21,2,2,1,⭐
707,水产饲料,1867666.0,135700,4,466916.5,-0.33,0,4,0,⭐
708,其他医疗服务,1769691.0,121520,4,442422.75,-0.36,1,3,0,⭐
709,视频媒体,1701260.0,81400,1,1701260.0,-0.48,0,1,0,⭐
710,诊断服务,1700587.0,82600,5,340117.4,-0.3,1,4,0,⭐
711,综合包装,1513644.0,125400,5,302728.8,0.03,2,2,1,⭐
712,化妆品制造及其他,1476916.0,127300,6,246152.66666666666,-0.32,1,5,0,⭐
713,其他养殖,1380998.0,612500,3,460332.6666666667,0.57,2,1,0,⭐
714,人力资源服务,1367591.0,188400,3,455863.6666666667,-0.05,1,2,0,⭐
715,汽车经销商,1297829.0,259800,4,324457.25,-0.5,0,3,1,⭐
716,其他能源发电,1174510.0,250600,2,587255.0,-0.82,0,2,0,⭐
717,个护小家电,1169677.0,38601,3,389892.3333333333,-0.39,0,3,0,⭐
718,汽车综合服务,983082.0,171800,4,245770.5,0.15,2,1,1,⭐
719,其他家电Ⅲ,965686.0,145900,3,321895.3333333333,-0.38,1,2,0,⭐
720,其他家电Ⅱ,965686.0,145900,3,321895.3333333333,-0.38,1,2,0,⭐
721,水产养殖,896140.0,330400,4,224035.0,-0.31,0,2,2,⭐
722,氨纶,840243.0,73900,1,840243.0,0.09,1,0,0,⭐
723,举牌,728970.0,73300,3,242990.0,-0.1,1,1,1,⭐
724,其他专业服务,690068.0,17900,3,230022.66666666666,-0.22,0,3,0,⭐
725,资产管理,652819.0,56200,4,163204.75,-0.03,2,1,1,⭐
726,卫浴电器,606333.0,71100,3,202111.0,-0.19,1,2,0,⭐
727,纺织鞋类制造,469530.0,11100,1,469530.0,-0.38,0,1,0,⭐
728,农业综合Ⅱ,375311.0,71100,2,187655.5,-0.43,0,2,0,⭐
729,燃料电池,373425.0,14937,1,373425.0,0.28,1,0,0,⭐
730,其他饰品,299681.0,122820,1,299681.0,-0.41,0,1,0,⭐
731,辅料,193652.0,19400,3,64550.666666666664,0.09,1,1,1,⭐
732,房地产综合服务,127491.0,27300,1,127491.0,0.65,1,0,0,⭐
