排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
644,化学工程,8969532.0,944400,6,1494922.0,-0.94,1,4,1,⭐
645,冰洗,8911759.0,460900,7,1273108.4285714286,-0.12,2,4,0,⭐
646,聚氨酯,8838104.0,365500,8,1104763.0,-0.38,2,6,0,⭐
647,工程机械器件,8770100.0,157700,9,974455.5555555555,-0.55,3,6,0,⭐
648,酒店,8638765.0,588500,5,1727753.0,0.9,3,2,0,⭐
649,商用载客车,8366756.0,577700,5,1673351.2,-0.39,1,3,1,⭐
650,电信运营商,8347695.0,1081800,3,2782565.0,-0.03,1,2,0,⭐
651,铁路运输,7977152.0,1435577,7,1139593.142857143,-0.1,2,3,2,⭐
652,血液制品,7833800.0,839900,6,1305633.3333333333,-0.61,2,3,1,⭐
653,定制家居,7802371.0,540096,14,557312.2142857143,-0.51,1,12,1,⭐
654,高速公路,7780311.0,1416648,20,389015.55,-0.21,5,9,6,⭐
655,教育出版,7736007.0,876600,10,773600.7,-0.18,2,8,0,⭐
656,期货,7632441.0,720300,4,1908110.25,0.58,2,2,0,⭐
657,同步磁阻电机,7288735.0,441327,7,1041247.8571428572,-0.49,0,6,1,⭐
658,诊断服务,7253160.0,465500,5,1450632.0,0.99,3,2,0,⭐
659,学历教育,7079266.0,847600,2,3539633.0,-3.68,0,2,0,⭐
660,体育Ⅱ,6752948.0,654600,2,3376474.0,-0.81,0,2,0,⭐
661,粮食种植,6689960.0,438800,2,3344980.0,0.67,2,0,0,⭐
662,旅游零售Ⅲ,6437233.0,201300,2,3218616.5,-0.53,0,2,0,⭐
663,旅游零售Ⅱ,6437233.0,201300,2,3218616.5,-0.53,0,2,0,⭐
664,综合乘用车,6436313.0,541633,5,1287262.6,-0.33,0,5,0,⭐
665,钛白粉,6310516.0,1037400,6,1051752.6666666667,-0.27,2,3,1,⭐
666,个护用品,6279857.0,502400,13,483065.92307692306,-0.49,1,12,0,⭐
667,炭黑,5944913.0,459700,6,990818.8333333334,-2.14,1,5,0,⭐
668,园林工程,5828154.0,837000,17,342832.5882352941,-0.34,3,7,5,⭐
669,防水材料,5697614.0,466900,3,1899204.6666666667,0.14,2,1,0,⭐
670,硅料硅片,5384612.0,588972,5,1076922.4,-0.06,1,4,0,⭐
671,胶黏剂及胶带,5245112.0,205800,5,1049022.4,-0.9,0,3,2,⭐
672,其他运输设备,5244969.0,413729,7,749281.2857142857,-1.13,4,3,0,⭐
673,动物保健Ⅱ,5243457.0,486400,10,524345.7,-0.14,4,3,1,⭐
674,其他医疗服务,5186236.0,430900,4,1296559.0,0.19,3,1,0,⭐
675,印刷包装机械,4532888.0,342200,10,453288.8,-0.47,3,7,0,⭐
676,摩托车,4455529.0,269500,8,556941.125,0.06,4,3,1,⭐
677,橡胶助剂,4416458.0,89900,2,2208229.0,-1.18,0,2,0,⭐
678,肉鸡养殖,4335850.0,374100,8,541981.25,-0.31,2,4,2,⭐
679,渔业,4293096.0,759800,6,715516.0,-1.09,2,3,1,⭐
680,超跌股,4241065.0,1283700,10,424106.5,-3.07,1,5,0,⭐
681,院线,3985295.0,369000,4,996323.75,-0.16,2,2,0,⭐
682,保健品,3903797.0,909500,8,487974.625,0.32,1,5,1,⭐
683,粮油加工,3852189.0,414900,7,550312.7142857143,-0.41,2,5,0,⭐
684,托育服务,3843067.0,389200,7,549009.5714285715,-0.19,3,2,2,⭐
685,锦纶,3800450.0,545600,5,760090.0,-0.32,1,3,1,⭐
686,化妆品制造及其他,3785257.0,325200,6,630876.1666666666,-0.28,1,3,2,⭐
687,焦炭Ⅱ,3669495.0,953800,7,524213.5714285714,-0.44,0,6,1,⭐
688,焦炭Ⅲ,3669495.0,953800,7,524213.5714285714,-0.44,0,6,1,⭐
689,纺织鞋类制造,3654300.0,93700,1,3654300.0,-5.87,0,1,0,⭐
690,文化用品,3645618.0,443000,5,729123.6,-0.59,0,5,0,⭐
691,生活用纸,3520622.0,230900,9,391180.22222222225,-0.32,1,8,0,⭐
692,其他农产品加工,3156604.0,302100,10,315660.4,-0.11,3,5,1,⭐
693,超市,2880846.0,640100,7,411549.4285714286,-0.33,1,6,0,⭐
694,跨境电商,2826218.2,238778,7,403745.4571428572,-0.18,1,5,1,⭐
695,水产饲料,2799170.0,244200,4,699792.5,-0.36,0,4,0,⭐
696,海洋捕捞,2775135.0,276000,2,1387567.5,-3.05,1,1,0,⭐
697,洗护用品,2759235.0,271500,4,689808.75,-0.87,0,4,0,⭐
698,人工景区,2697032.0,214300,5,539406.4,0.85,2,2,1,⭐
699,宠物食品,2687115.0,68300,3,895705.0,0.21,1,2,0,⭐
700,涂料,2576327.0,438700,2,1288163.5,-5.01,0,1,1,⭐
701,图片媒体,2465820.0,123600,1,2465820.0,0.86,1,0,0,⭐
702,汽车服务,2367541.0,388100,8,295942.625,0.17,4,1,3,⭐
703,火电设备,2331114.0,183600,4,582778.5,-0.57,0,3,0,⭐
704,其他数字媒体,2226928.0,200800,2,1113464.0,-0.49,0,1,1,⭐
705,公交,2160222.0,229800,6,360037.0,-0.72,1,5,0,⭐
706,冶钢辅料,2148775.0,496500,3,716258.3333333334,-0.32,1,2,0,⭐
707,举牌,2115190.0,210500,4,528797.5,-0.64,0,4,0,⭐
708,长材,2110550.0,684100,3,703516.6666666666,-0.48,0,1,2,⭐
709,综合包装,2093313.0,313700,5,418662.6,-0.25,1,4,0,⭐
710,综合电商,1946353.0,290100,3,648784.3333333334,0.1,2,1,0,⭐
711,其他饰品,1854788.0,377200,2,927394.0,2.1,1,1,0,⭐
712,视频媒体,1811808.0,93200,1,1811808.0,-0.51,0,1,0,⭐
713,其他黑色家电,1756357.0,151337,6,292726.1666666667,-0.52,1,5,0,⭐
714,汽车综合服务,1613897.0,218700,4,403474.25,0.44,3,0,1,⭐
715,水产养殖,1517961.0,483800,4,379490.25,-0.11,1,2,1,⭐
716,餐饮,1455066.0,339100,4,363766.5,0.09,1,1,2,⭐
717,医疗美容,1397574.6,21380,3,465858.2,0.05,1,1,1,⭐
718,医美耗材,1392898.6,19980,2,696449.3,-0.22,0,1,1,⭐
719,会展服务,1350538.0,135800,3,450179.3333333333,-0.53,0,2,0,⭐
720,其他养殖,1312335.0,336600,3,437445.0,-4.04,0,3,0,⭐
721,农业综合Ⅱ,1300888.0,250600,2,650444.0,-0.21,1,1,0,⭐
722,卫浴电器,1239769.0,144900,3,413256.3333333333,-0.7,0,2,1,⭐
723,个护小家电,1165354.0,38900,3,388451.3333333333,-0.1,2,1,0,⭐
724,人力资源服务,1054599.0,84600,3,351533.0,0.22,3,0,0,⭐
725,印染,1051720.0,172100,4,262930.0,-0.1,2,1,1,⭐
726,辅料,989360.0,80400,3,329786.6666666667,0.29,2,1,0,⭐
727,氨纶,986000.0,85000,1,986000.0,-0.51,0,1,0,⭐
728,汽车经销商,753644.0,169400,4,188411.0,-0.1,1,1,2,⭐
729,燃料电池,651573.0,27115,1,651573.0,0.33,1,0,0,⭐
730,其他能源发电,531176.0,152900,2,265588.0,-0.48,0,2,0,⭐
731,其他专业服务,462270.0,13800,3,154090.0,0.15,2,1,0,⭐
732,房地产综合服务,289091.0,64100,1,289091.0,0.22,1,0,0,⭐
